field_1,fid,SciName,Longitude,Latitude,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa,datasetNam,layer,path,NVG,URB,FOR,GRS,CULTIR,CULTRF,CULT,WATER
3154,1301,Geranium lucidum,-2.039988,54.373001,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105969073,NA,HUMAN_OBSERVATION,2012,3,23,2012-03-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.598800004,18.53456688,70.19799805,0,10.66863728,10.66863728,0
3155,1281,Geranium lucidum,9.668127,59.20581,"cdround,gass84",NOR,NA,PRESENT,25,nbf,2408770291,NA,HUMAN_OBSERVATION,2012,3,25,2012-03-25,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.053900003,56.69521713,23.22217751,2.284935951,18.0287056,15.74376965,0
3156,1283,Geranium lucidum,-3.726823,50.836238,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099137005,NA,HUMAN_OBSERVATION,2012,3,26,2012-03-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.134599924,2.889748812,81.5125351,0.162425906,13.4631176,13.30069161,0
3157,1285,Geranium lucidum,-3.712958,50.845436,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100022812,NA,HUMAN_OBSERVATION,2012,3,26,2012-03-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.134599924,2.889748812,81.5125351,0.162425906,13.4631176,13.30069161,0
3158,1288,Geranium lucidum,-3.699087,50.854632,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100698317,NA,HUMAN_OBSERVATION,2012,3,26,2012-03-26,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.134599924,2.889748812,81.5125351,0.162425906,13.4631176,13.30069161,0
3159,1279,Geranium lucidum,15.520535,58.493017,gass84,SWE,NA,PRESENT,100,ArtDatabanken,855651014,NA,HUMAN_OBSERVATION,2012,3,29,2012-03-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,10.79749966,12.00985241,11.20390892,0.917608321,41.98873901,41.07112885,24
3160,1282,Geranium lucidum,-1.922813,51.10977,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3098816877,NA,HUMAN_OBSERVATION,2012,3,29,2012-03-29,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.393899918,8.480914116,36.74185562,0.016772781,53.3833313,53.36655808,0
3161,1306,Geranium lucidum,14.919,37.850529,"cdround,gass84,colmano,inmano",ITA,NA,PRESENT,250,naturgucker,921916760,NA,HUMAN_OBSERVATION,2012,4,1,2012-04-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.120899916,14.32011223,58.07765198,1.415575028,25.48133469,24.06575966,0
3162,1307,Geranium lucidum,15.088121,37.860523,"cdround,gass84,colmano,inmano",ITA,NA,PRESENT,250,naturgucker,921920218,NA,HUMAN_OBSERVATION,2012,4,1,2012-04-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.679700375,21.50481415,62.22199631,4.160853863,10.59348869,6.432634831,0
3163,1336,Geranium lucidum,-3.562878,50.604723,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105970211,NA,HUMAN_OBSERVATION,2012,4,1,2012-04-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.592799902,13.37909889,42.88150787,0.2200578,42.146595,41.92653656,0
3164,1330,Geranium lucidum,-3.606173,50.631115,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102319658,NA,HUMAN_OBSERVATION,2012,4,6,2012-04-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.336899996,4.204987526,65.38983154,0.031813029,28.06827927,28.0364666,0
3165,1327,Geranium lucidum,-0.661551,51.402492,cdround,GBR,NA,PRESENT,500,BSBI,3100998047,NA,HUMAN_OBSERVATION,2012,4,7,2012-04-07,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,23.85300064,21.31025696,36.74091339,0.057474949,18.09583092,18.03835678,0
3166,1324,Geranium lucidum,-1.641883,53.862435,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3099612923,NA,HUMAN_OBSERVATION,2012,4,8,2012-04-08,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,33.46340179,3.116046429,44.62372589,0.240538806,18.79682541,18.55628586,0
3167,1321,Geranium lucidum,-1.453045,51.399092,cdround,GBR,NA,PRESENT,500,BSBI,3098907768,NA,HUMAN_OBSERVATION,2012,4,9,2012-04-09,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.731899977,5.577783585,39.05755997,0.035036448,52.63275528,52.59771729,0
3168,1308,Geranium lucidum,14.025048,37.999878,"cdround,gass84,colmano,inmano",ITA,NA,PRESENT,250,naturgucker,921921813,NA,HUMAN_OBSERVATION,2012,4,10,2012-04-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.769199967,21.75006104,64.62160492,1.446262956,12.85913563,11.41287231,0
3169,1314,Geranium lucidum,-2.352317,56.920264,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,2950827636,NA,HUMAN_OBSERVATION,2012,4,11,2012-04-11,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.675000012,34.3087616,54.53402329,0,10.48221493,10.48221493,0
3170,1328,Geranium lucidum,-3.811673,50.293076,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101954848,NA,HUMAN_OBSERVATION,2012,4,15,2012-04-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,9.045700073,3.276714802,60.59615707,0.332983196,22.11532784,21.78234482,4.966099739
3171,1320,Geranium lucidum,-3.797859,50.466425,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3098770444,NA,HUMAN_OBSERVATION,2012,4,16,2012-04-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.924600005,7.84875536,74.06997681,0.135623604,16.15666771,16.02104378,0
3172,1335,Geranium lucidum,-3.797518,50.457437,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3104037957,NA,HUMAN_OBSERVATION,2012,4,16,2012-04-16,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.924600005,7.84875536,74.06997681,0.135623604,16.15666771,16.02104378,0
3173,1312,Geranium lucidum,-5.24113,56.675956,fpwktinv,GBR,NA,PRESENT,7.1,ABReC,2929729069,NA,HUMAN_OBSERVATION,2012,4,19,2012-04-19,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.080600001,33.86681366,36.43515778,0,1.617428899,1.617428899,28
3174,1322,Geranium lucidum,-3.891687,51.049521,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3098995513,NA,HUMAN_OBSERVATION,2012,4,20,2012-04-20,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.752699852,4.097163677,78.00019074,0.304635614,12.14994526,11.84530926,0
3175,1329,Geranium lucidum,-3.89242,51.067495,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102166707,NA,HUMAN_OBSERVATION,2012,4,20,2012-04-20,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.752699852,4.097163677,78.00019074,0.304635614,12.14994526,11.84530926,0
3176,1331,Geranium lucidum,-0.679434,51.424474,cdround,GBR,NA,PRESENT,500,BSBI,3102826225,NA,HUMAN_OBSERVATION,2012,4,20,2012-04-20,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,12.09499931,6.910272598,35.78676224,0.007234761,45.20796585,45.20072937,0
3177,1332,Geranium lucidum,-2.065722,51.154737,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103513599,NA,HUMAN_OBSERVATION,2012,4,21,2012-04-21,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.839199901,7.702118397,33.18334198,0.057118841,57.27534103,57.21822357,0
3178,1325,Geranium lucidum,-3.791945,50.682367,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100364126,NA,HUMAN_OBSERVATION,2012,4,22,2012-04-22,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.513899922,3.752892017,73.5979538,0.071237639,21.13525391,21.06401634,0
3179,1326,Geranium lucidum,-3.58153,50.739373,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100398221,NA,HUMAN_OBSERVATION,2012,4,23,2012-04-23,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,35.76189804,4.953404903,25.269701,0.203331694,34.01499558,33.81166458,0
3180,1323,Geranium lucidum,-3.658596,50.513463,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3099372988,NA,HUMAN_OBSERVATION,2012,4,24,2012-04-24,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,24.94739914,3.59621644,38.40548706,0.132298306,33.05089569,32.91859818,0
3181,1311,Geranium lucidum,-123.260653,44.010998,"cdround,gass84",USA,NA,PRESENT,204,iNaturalist,2574293324,NA,HUMAN_OBSERVATION,2012,4,24,2012-04-24,WGS84,iNaturalist research-grade observations,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,8,1.657799959,39.64853668,19.83465004,6.72722292,17.03581429,10.30859184,13.82319927
3182,1317,Geranium lucidum,-7.430603,41.212615,"cdround,colmano,inmano",PRT,NA,PRESENT,5,EDP,3010143433,NA,HUMAN_OBSERVATION,2012,4,26,2012-04-26,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs: Construction Phase I [2012-2014],"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.317700028,14.48405075,51.90948868,0.159451306,32.28876114,32.12931061,0
3183,1310,Geranium lucidum,8.98149,41.83962,"gass84,colmano,inmano,fpwktinv",FRA,NA,PRESENT,500,IGN,2481653881,NA,HUMAN_OBSERVATION,2012,4,27,2012-04-27,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.393403947,91.40511322,7.749587059,0.451896012,0.451896012,0,0
3184,1316,Geranium lucidum,-7.423271,41.217084,"cdround,colmano,inmano",PRT,NA,PRESENT,5,EDP,3009858806,NA,HUMAN_OBSERVATION,2012,4,27,2012-04-27,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs: Construction Phase I [2012-2014],"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.317700028,14.48405075,51.90948868,0.159451306,32.28876114,32.12931061,0
3185,1315,Geranium lucidum,-7.37413,41.329554,"cdround,colmano,inmano",PRT,NA,PRESENT,5,EDP,3009776010,NA,HUMAN_OBSERVATION,2012,4,28,2012-04-28,WGS84,EDP Foz-Tua: Vascular Plants - Ecological & Complementary Measures Monitoring Programs: Construction Phase I [2012-2014],"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.371299982,29.38823128,39.33881378,2.141889095,29.90165329,27.75976372,0
3186,1319,Geranium lucidum,-1.268561,51.380174,cdround,GBR,NA,PRESENT,500,BSBI,3098732082,NA,HUMAN_OBSERVATION,2012,4,28,2012-04-28,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,25.76620102,2.802186012,31.35417557,0.061531048,40.07743835,40.01590729,0
3187,1309,Geranium lucidum,8.90186,41.9887,"gass84,colmano,inmano,fpwktinv",FRA,NA,PRESENT,500,IGN,2478405220,NA,HUMAN_OBSERVATION,2012,4,30,2012-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.370399952,43.41224289,47.15077591,3.262085915,8.066579819,4.804493904,0
3188,1313,Geranium lucidum,-3.621231,57.374258,fpwktinv,GBR,NA,PRESENT,0.7,BSBI,2947902265,NA,HUMAN_OBSERVATION,2012,4,30,2012-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.681600034,10.20038414,79.96750641,0,9.150508881,9.150508881,0
3189,1318,Geranium lucidum,-2.999426,52.660999,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3058079201,NA,HUMAN_OBSERVATION,2012,4,30,2012-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.751499891,4.855251789,74.81536102,0.809350193,18.57788849,17.76853752,0
3190,1333,Geranium lucidum,-3.604949,50.595157,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103705956,NA,HUMAN_OBSERVATION,2012,4,30,2012-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.336899996,4.204987526,65.38983154,0.031813029,28.06827927,28.0364666,0
3191,1334,Geranium lucidum,-1.983332,51.646146,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3103966589,NA,HUMAN_OBSERVATION,2012,4,30,2012-04-30,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.002300024,8.794130325,59.76065826,0.007652353,29.44291306,29.43526077,0
3192,1367,Geranium lucidum,-3.481796,50.722697,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3100612863,NA,HUMAN_OBSERVATION,2012,5,1,2012-05-01,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,23.07239914,3.368555069,26.01542091,0.294533491,44.54362488,44.2490921,3
3193,1361,Geranium lucidum,-3.015165,50.763666,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3098962463,NA,HUMAN_OBSERVATION,2012,5,2,2012-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,3.339800119,3.847332478,79.9006958,0.024223641,12.91217136,12.88794804,0
3194,1369,Geranium lucidum,-3.014387,50.727701,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101010430,NA,HUMAN_OBSERVATION,2012,5,2,2012-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.908600092,1.527141213,35.46408081,0.181517497,13.10017872,12.91866112,47
3195,1376,Geranium lucidum,-3.000605,50.745806,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101795610,NA,HUMAN_OBSERVATION,2012,5,2,2012-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.908600092,1.527141213,35.46408081,0.181517497,13.10017872,12.91866112,47
3196,1381,Geranium lucidum,-3.438209,50.68727,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103679036,NA,HUMAN_OBSERVATION,2012,5,2,2012-05-02,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,23.07239914,3.368555069,26.01542091,0.294533491,44.54362488,44.2490921,3
3197,1383,Geranium lucidum,-3.304183,50.958636,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105309142,NA,HUMAN_OBSERVATION,2012,5,3,2012-05-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.966799974,11.89449692,67.35718536,0.430251509,17.78151894,17.35126686,0
3198,1385,Geranium lucidum,-4.161084,50.397284,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3106040772,NA,HUMAN_OBSERVATION,2012,5,3,2012-05-03,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,60.71289825,2.278463841,9.110153198,0.042934202,13.89848423,13.85554981,14
3199,1373,Geranium lucidum,-3.361646,50.975966,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3101450749,NA,HUMAN_OBSERVATION,2012,5,4,2012-05-04,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.570199728,3.362635136,78.31188202,0.232771605,15.7552805,15.52250862,0
3200,1387,Geranium lucidum,-3.82748,51.230403,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3106485153,NA,HUMAN_OBSERVATION,2012,5,4,2012-05-04,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0,0
3201,1356,Geranium lucidum,-6.804968,41.413658,"cdround,colmano,inmano",PRT,NA,PRESENT,5,EDP,3009452430,NA,HUMAN_OBSERVATION,2012,5,5,2012-05-05,WGS84,EDP Baixo Sabor: Construction and Reservoir Filling Phases - Vascular Flora and Habitats: species from prioritary habitats/communities - [2010-2014],"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.783599973,29.29140472,42.5463562,1.588183999,27.37863922,25.79045487,0
3202,1337,Geranium lucidum,15.671083,59.116736,"cdround,gass84",SWE,NA,PRESENT,100,ArtDatabanken,855335711,NA,HUMAN_OBSERVATION,2012,5,6,2012-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.215300009,47.80896378,13.78924465,0.175071895,13.18649197,13.01142025,25
3203,1358,Geranium lucidum,-3.07136,52.579459,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057826227,NA,HUMAN_OBSERVATION,2012,5,6,2012-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.245800018,3.464653969,82.19844055,0.217739597,13.09110546,12.8733654,0
3204,1359,Geranium lucidum,-3.070922,52.561483,fpwktinv,GBR,NA,PRESENT,707.1,SEDN,3057910990,NA,HUMAN_OBSERVATION,2012,5,6,2012-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.245800018,3.464653969,82.19844055,0.217739597,13.09110546,12.8733654,0
3205,1384,Geranium lucidum,-3.672376,50.504272,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3105877941,NA,HUMAN_OBSERVATION,2012,5,6,2012-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.280399799,6.831308365,74.0413971,0.04580643,16.8468914,16.80108452,0
3206,1386,Geranium lucidum,-1.67459,53.860281,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3106091961,NA,HUMAN_OBSERVATION,2012,5,6,2012-05-06,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,51.35399628,8.217885017,26.27541733,0.180468604,14.15270233,13.97223377,0
3207,1375,Geranium lucidum,-3.338232,50.78064,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3101711984,NA,HUMAN_OBSERVATION,2012,5,8,2012-05-08,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.918499947,7.770979404,69.21225739,0.231019899,20.09826469,19.86724472,0
3208,1388,Geranium lucidum,-3.369809,50.769032,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3106754621,NA,HUMAN_OBSERVATION,2012,5,8,2012-05-08,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,2.918499947,7.770979404,69.21225739,0.231019899,20.09826469,19.86724472,0
3209,1347,Geranium lucidum,5.16804,44.8218,"gass84,colmano,inmano,fpwktinv",FRA,NA,PRESENT,100,CardObs - UMS PatriNat,2476635827,NA,HUMAN_OBSERVATION,2012,5,9,2012-05-09,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.263399988,77.73857117,15.95426846,0.307716012,6.043760777,5.736044884,0
3210,1366,Geranium lucidum,-2.289269,51.347273,fpwktinv,GBR,NA,PRESENT,70.7,BSBI,3100571817,NA,HUMAN_OBSERVATION,2012,5,9,2012-05-09,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,11.38829899,4.329030037,54.0846138,0.02928482,30.19805718,30.16877174,0
3211,1354,Geranium lucidum,-4.452409,57.269928,fpwktinv,GBR,NA,PRESENT,0.7,BSBI,2955340971,NA,HUMAN_OBSERVATION,2012,5,10,2012-05-10,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0.354699999,34.27803421,30.56771469,0,3.884751558,3.884751558,30.91479874
3212,1377,Geranium lucidum,-1.935629,51.108123,fpwktinv,GBR,NA,PRESENT,0.7,BSBI,3102005763,NA,HUMAN_OBSERVATION,2012,5,12,2012-05-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.393899918,8.480914116,36.74185562,0.016772781,53.3833313,53.36655808,0
3213,1378,Geranium lucidum,-2.98719,50.781892,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3102506837,NA,HUMAN_OBSERVATION,2012,5,12,2012-05-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.035299778,3.151632547,74.15745544,0.003070127,17.65561295,17.65254211,0
3214,1380,Geranium lucidum,-2.987001,50.772901,fpwktinv,GBR,NA,PRESENT,707.1,BSBI,3103297726,NA,HUMAN_OBSERVATION,2012,5,12,2012-05-12,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,5.035299778,3.151632547,74.15745544,0.003070127,17.65561295,17.65254211,0
3215,1342,Geranium lucidum,3.83407,51.06099,NA,BEL,NA,PRESENT,700,INBO,1252498951,NA,HUMAN_OBSERVATION,2012,5,13,2012-05-13,WGS84,FLORABANK 1: a grid-based database on vascular plant distribution in the northern part of Belgium (Flanders and the Brussels Capital region),"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,14.44619942,4.912620544,38.10813141,6.00936079,42.53305054,36.52368927,0
3216,1338,Geranium lucidum,15.822135,56.127619,"cdround,gass84",SWE,NA,PRESENT,250,ArtDatabanken,855352832,NA,HUMAN_OBSERVATION,2012,5,15,2012-05-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,2.425554991,2.425554991,0,0
3217,1351,Geranium lucidum,8.9613,41.66085,"gass84,colmano,inmano,fpwktinv",FRA,NA,PRESENT,500,IGN,2482809663,NA,HUMAN_OBSERVATION,2012,5,15,2012-05-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,1.186399937,60.36133957,36.81547546,1.564867973,1.636784792,0.071916819,0
3218,1352,Geranium lucidum,-3.255929,55.938718,fpwktinv,GBR,NA,PRESENT,0.7,BSBI,2954212703,NA,HUMAN_OBSERVATION,2012,5,15,2012-05-15,WGS84,NA,"Geranium GBIF (filtered, 1km)",C:/Users/Delia Anderson/Documents/geranium shp.shp|layername=geranium shp,0,0,0,0,0,0,0,0
