field_1,field_1_1,species,decimallon,decimallat,issues,countryCod,individual,occurrence,coordinate,institutio,gbifID,references,basisOfRec,year,month,day,eventDate,geodeticDa
"7398","7857716",Butomus umbellatus,-111.675809999999998,50.139650000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7399","7857734",Butomus umbellatus,-111.671329999999998,50.136960000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7400","7857741",Butomus umbellatus,-112.175770000000000,50.317419999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7401","7857745",Butomus umbellatus,-112.157030000000006,50.296999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7402","7857747",Butomus umbellatus,-112.147450000000006,50.296070000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7403","7857750",Butomus umbellatus,-112.124229999999997,50.287260000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7404","7857807",Butomus umbellatus,-112.076890000000006,50.242519999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7405","7857811",Butomus umbellatus,-112.074990000000000,50.218049999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7406","7857855",Butomus umbellatus,-112.074489999999997,50.223309999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7407","7857858",Butomus umbellatus,-112.074619999999996,50.234529999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7408","7857893",Butomus umbellatus,-112.079849999999993,50.248440000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7409","7857896",Butomus umbellatus,-112.084819999999993,50.255409999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7410","7857976",Butomus umbellatus,-112.087549999999993,50.280079999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7411","7858034",Butomus umbellatus,-112.097120000000004,50.280839999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7412","7858073",Butomus umbellatus,-112.103120000000004,50.280369999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7413","7858103",Butomus umbellatus,-112.112769999999998,50.281170000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7414","7858161",Butomus umbellatus,-112.166910000000001,50.304479999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7415","7858164",Butomus umbellatus,-112.167739999999995,50.310659999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","15",NA,WGS84
"7416","7858208",Butomus umbellatus,-111.590660000000000,50.029809999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7417","7858221",Butomus umbellatus,-111.592250000000007,50.015470000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7418","7858231",Butomus umbellatus,-111.594059999999999,49.989579999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7419","7858234",Butomus umbellatus,-111.613460000000003,49.980359999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7420","7858253",Butomus umbellatus,-111.621219999999994,49.978810000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7421","7858290",Butomus umbellatus,-111.639089999999996,49.976630000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7422","7858299",Butomus umbellatus,-111.646810000000002,49.977699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7423","7858343",Butomus umbellatus,-111.670400000000001,49.959090000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7424","7858351",Butomus umbellatus,-111.685910000000007,49.953420000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","11","17",2008-11-17,WGS84
"7425","7858362",Butomus umbellatus,-110.139539999999997,50.671379999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7426","7858363",Butomus umbellatus,-110.145960000000002,50.667380000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7427","7858371",Butomus umbellatus,-110.153800000000004,50.663809999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7428","7858372",Butomus umbellatus,-110.208119999999994,50.631970000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7429","7858373",Butomus umbellatus,-110.221959999999996,50.629820000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7430","7858376",Butomus umbellatus,-110.231620000000007,50.628610000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7431","7858377",Butomus umbellatus,-110.246229999999997,50.625459999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7432","7858382",Butomus umbellatus,-110.232709999999997,50.627079999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7433","7858388",Butomus umbellatus,-110.229650000000007,50.627800000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7434","7858404",Butomus umbellatus,-110.190460000000002,50.633820000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7435","7858412",Butomus umbellatus,-110.175770000000000,50.647579999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,WGS84
"7436","7858422",Butomus umbellatus,-110.135800000000003,50.707630000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7437","7858423",Butomus umbellatus,-110.139979999999994,50.717010000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7438","7858432",Butomus umbellatus,-110.134429999999995,50.724809999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7439","7858435",Butomus umbellatus,-110.128119999999996,50.727409999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7440","7858437",Butomus umbellatus,-110.123850000000004,50.728600000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7441","7858438",Butomus umbellatus,-110.117419999999996,50.730210000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7442","7858471",Butomus umbellatus,-110.094160000000002,50.735810000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7443","7858490",Butomus umbellatus,-110.087459999999993,50.733319999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7444","7858492",Butomus umbellatus,-110.074839999999995,50.731699999999996,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7445","7858496",Butomus umbellatus,-110.059370000000001,50.760269999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7446","7858499",Butomus umbellatus,-110.065759999999997,50.772599999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7447","7858500",Butomus umbellatus,-110.074969999999993,50.800899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7448","7858501",Butomus umbellatus,-110.058840000000004,50.814630000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7449","7858505",Butomus umbellatus,-110.043059999999997,50.822150000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7450","7858510",Butomus umbellatus,-110.005629999999996,50.872030000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7451","7858516",Butomus umbellatus,-110.012029999999996,50.903239999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7452","7858519",Butomus umbellatus,-110.022530000000003,50.900700000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7453","7858524",Butomus umbellatus,-110.028660000000002,50.896220000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7454","7858526",Butomus umbellatus,-110.031279999999995,50.888219999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7455","7858527",Butomus umbellatus,-110.016199999999998,50.872180000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7456","7858528",Butomus umbellatus,-110.013549999999995,50.833599999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7457","7858529",Butomus umbellatus,-110.032939999999996,50.826650000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7458","7858530",Butomus umbellatus,-110.077259999999995,50.786270000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7459","7858536",Butomus umbellatus,-110.061179999999993,50.758159999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7460","7858537",Butomus umbellatus,-110.054270000000002,50.744790000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7461","7858545",Butomus umbellatus,-110.057910000000007,50.732120000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7462","7858551",Butomus umbellatus,-110.107200000000006,50.736849999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7463","7858560",Butomus umbellatus,-110.141720000000007,50.716149999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7464","7858562",Butomus umbellatus,-110.130099999999999,50.695560000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7465","7858564",Butomus umbellatus,-110.133679999999998,50.684530000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7466","7858569",Butomus umbellatus,-112.616590000000002,50.767699999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","24",NA,WGS84
"7467","7858602",Butomus umbellatus,-113.819090000000003,51.017479999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","29",NA,WGS84
"7468","7858608",Butomus umbellatus,-113.809489999999997,51.042369999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","29",NA,WGS84
"7469","7858622",Butomus umbellatus,-113.822140000000005,51.051980000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","29",NA,WGS84
"7470","7858631",Butomus umbellatus,-113.820310000000006,51.048209999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","14",NA,WGS84
"7471","7858747",Butomus umbellatus,-113.822260000000000,51.031689999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","14",NA,WGS84
"7472","7858905",Butomus umbellatus,-113.810530000000000,51.037680000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","14",NA,WGS84
"7473","7858908",Butomus umbellatus,-113.812470000000005,51.045699999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","14",NA,WGS84
"7474","7859030",Butomus umbellatus,-113.624150000000000,53.636870000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7475","7859051",Butomus umbellatus,-113.620170000000002,53.640239999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7476","7859170",Butomus umbellatus,-113.612510000000000,53.651400000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7477","7859200",Butomus umbellatus,-113.604439999999997,53.651870000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7478","7859208",Butomus umbellatus,-113.599299999999999,53.653939999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7479","7859268",Butomus umbellatus,-113.633930000000007,53.630189999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7480","7859407",Butomus umbellatus,-113.616230000000002,53.646999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7481","7859562",Butomus umbellatus,-114.755179999999996,53.610430000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7482","7859564",Butomus umbellatus,-114.738560000000007,53.616860000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7483","7859566",Butomus umbellatus,-114.730199999999996,53.621250000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7484","7859567",Butomus umbellatus,-114.722369999999998,53.622430000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7485","7859568",Butomus umbellatus,-114.713399999999993,53.624809999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7486","7859569",Butomus umbellatus,-114.697919999999996,53.621949999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7487","7859589",Butomus umbellatus,-113.600710000000007,53.658009999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","29",NA,WGS84
"7488","7859593",Butomus umbellatus,-114.647769999999994,53.650410000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7489","7859601",Butomus umbellatus,-114.673209999999997,53.650739999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7490","7859629",Butomus umbellatus,-114.686170000000004,53.652419999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7491","7859639",Butomus umbellatus,-114.697950000000006,53.648069999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7492","7859640",Butomus umbellatus,-114.700019999999995,53.647530000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7493","7859645",Butomus umbellatus,-114.704970000000003,53.647170000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7494","7859655",Butomus umbellatus,-114.711119999999994,53.643790000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7495","7859661",Butomus umbellatus,-114.724969999999999,53.643650000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7496","7859674",Butomus umbellatus,-114.732410000000002,53.637810000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7497","7859691",Butomus umbellatus,-114.744720000000001,53.633080000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7498","7859726",Butomus umbellatus,-114.639489999999995,53.651969999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7499","7859727",Butomus umbellatus,-114.677180000000007,53.632980000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7500","7859728",Butomus umbellatus,-114.665229999999994,53.635159999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","7","17",2009-07-17,WGS84
"7501","7859731",Butomus umbellatus,-114.787580000000005,53.609760000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","12","17",2009-12-17,WGS84
"7502","7859734",Butomus umbellatus,-114.787970000000001,53.605190000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","21",NA,WGS84
"7503","7859735",Butomus umbellatus,-114.765190000000004,53.625760000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","31",NA,WGS84
"7504","7859736",Butomus umbellatus,-114.655519999999996,53.651350000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","21",NA,WGS84
"7505","7860523",Butomus umbellatus,-110.004880000000000,50.904319999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","17",2008-09-17,WGS84
"7506","8154636",Butomus umbellatus,-77.748459999999994,43.305500000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","14",2009-06-14,NA
"7508","8154644",Butomus umbellatus,-73.396870000000007,45.474029999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","7","19",NA,NA
"7511","8154650",Butomus umbellatus,-79.674059999999997,43.565640000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","11","16",2006-11-16,NA
"7513","8154652",Butomus umbellatus,-77.716610000000003,43.304620000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","30",NA,NA
"7515","8154655",Butomus umbellatus,-76.425799999999995,42.464010000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","29",NA,NA
"7516","8154657",Butomus umbellatus,-72.499769999999998,42.966239999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","16",2008-09-16,NA
"7517","8154658",Butomus umbellatus,-83.697620000000001,42.276710000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","16",2008-10-16,NA
"7518","8154659",Butomus umbellatus,-82.818899999999999,42.172699999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","9","15",NA,NA
"7519","8154662",Butomus umbellatus,-88.422349999999994,41.780169999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","7","27",NA,NA
"7520","8154663",Butomus umbellatus,-83.984350000000006,42.433819999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016","6","15",NA,NA
"7521","8154664",Butomus umbellatus,-79.707220000000007,43.580620000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2011","7","27",NA,NA
"7522","8154665",Butomus umbellatus,-76.034490000000005,44.508260000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","26",NA,NA
"7523","8154667",Butomus umbellatus,-79.186940000000007,43.823329999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","3","17",2005-03-17,NA
"7524","8154669",Butomus umbellatus,-82.829710000000006,42.174109999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","20",NA,NA
"7525","8154672",Butomus umbellatus,-76.508319999999998,42.460070000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","22",NA,NA
"7526","8154674",Butomus umbellatus,-116.543890000000005,48.272500000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","6","27",NA,NA
"7527","8154676",Butomus umbellatus,-78.925830000000005,43.854999999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","5","17",2007-05-17,NA
"7529","8154680",Butomus umbellatus,-68.070700000000002,47.257829999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","13",NA,NA
"7531","8154682",Butomus umbellatus,-74.994669999999999,44.986420000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","17",NA,NA
"7532","8154684",Butomus umbellatus,-76.217770000000002,44.779829999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","9","13",2008-09-13,NA
"7533","8154685",Butomus umbellatus,-83.611270000000005,42.244540000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","17",2008-01-17,NA
"7534","8154686",Butomus umbellatus,-73.414410000000004,43.577370000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","17",2008-02-17,NA
"7535","8154688",Butomus umbellatus,-83.917670000000001,42.381000000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","8","17",2008-08-17,NA
"7536","8154689",Butomus umbellatus,-82.094149999999999,42.383519999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","17",2008-10-17,NA
"7537","8154691",Butomus umbellatus,-77.381320000000002,44.173540000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","6","17",2008-06-17,NA
"7538","8154693",Butomus umbellatus,-76.015450000000001,44.492640000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","7","27",NA,NA
"7539","8154694",Butomus umbellatus,-76.208979999999997,44.784269999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","20",NA,NA
"7540","8154695",Butomus umbellatus,-77.742030000000000,44.009799999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2017","8","24",NA,NA
"7541","8154696",Butomus umbellatus,-68.793559999999999,44.817250000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","10","17",2008-10-17,NA
"7542","8154697",Butomus umbellatus,-76.958110000000005,43.236870000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","4","17",2008-04-17,NA
"7543","8166980",Butomus umbellatus,-88.678139999999999,44.075940000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","6","19",NA,WGS84
"7544","8173980",Butomus umbellatus,-77.760249999999999,44.376100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","19",NA,WGS84
"7545","8176837",Butomus umbellatus,-77.569869999999995,44.101709999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2007","6","19",2007-06-19,WGS84
"7546","8177377",Butomus umbellatus,-94.660380000000004,50.015779999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","27",NA,WGS84
"7547","8179387",Butomus umbellatus,-94.701790000000003,50.010109999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","1","19",2008-01-19,WGS84
"7548","8179731",Butomus umbellatus,-94.701040000000006,49.988079999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","19",2008-02-19,WGS84
"7549","8179734",Butomus umbellatus,-94.703800000000001,49.995469999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","19",2008-02-19,WGS84
"7550","8179736",Butomus umbellatus,-94.728899999999996,49.992980000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2008","2","19",2008-02-19,WGS84
"7551","8264811",Butomus umbellatus,-95.543920000000000,45.828220000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","15",NA,WGS84
"7552","8266207",Butomus umbellatus,-113.770700000000005,51.086610000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","22",NA,WGS84
"7553","8266211",Butomus umbellatus,-113.662499999999994,50.917240000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","22",NA,WGS84
"7554","8266212",Butomus umbellatus,-113.638400000000004,50.906309999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","22",NA,WGS84
"7555","8266221",Butomus umbellatus,-113.747299999999996,51.095939999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","22",NA,WGS84
"7556","8266223",Butomus umbellatus,-113.710499999999996,51.084980000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","22",NA,WGS84
"7557","8266224",Butomus umbellatus,-113.280199999999994,51.095759999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","7","26",NA,WGS84
"7558","8268916",Butomus umbellatus,-94.678259999999995,50.021990000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","21",NA,WGS84
"7559","8268918",Butomus umbellatus,-94.674589999999995,50.030839999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","21",NA,WGS84
"7561","8270726",Butomus umbellatus,-112.673349999999999,43.010610000000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7562","8270731",Butomus umbellatus,-112.678259999999995,43.019460000000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7563","8270732",Butomus umbellatus,-112.662880000000001,43.012099999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7564","8270733",Butomus umbellatus,-112.653310000000005,43.016800000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","8","30",NA,WGS84
"7565","8272939",Butomus umbellatus,-82.710740000000001,42.296430000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","9","14",NA,WGS84
"7566","8272997",Butomus umbellatus,-112.632159999999999,42.989719999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","6","19",2009-06-19,WGS84
"7567","8272999",Butomus umbellatus,-112.643770000000004,42.990960000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","19",2009-05-19,WGS84
"7568","8273001",Butomus umbellatus,-112.640479999999997,43.016469999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","19",2009-05-19,WGS84
"7569","8275735",Butomus umbellatus,-112.616029999999995,42.979790000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","9","19",NA,WGS84
"7570","8285629",Butomus umbellatus,-112.846699999999998,42.803289999999997,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","19",NA,WGS84
"7571","8285634",Butomus umbellatus,-112.812439999999995,42.823219999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","10","19",NA,WGS84
"7572","8286214",Butomus umbellatus,-112.671390000000002,43.006390000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","5","19",2009-05-19,WGS84
