"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"144",4258,"Geranium lucidum",-2.324608,51.370109,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1998,5,9,"1998-05-09","WGS84"
"145",4259,"Geranium lucidum",-2.785378,51.390855,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1998,5,16,"1998-05-16","WGS84"
"146",4261,"Geranium lucidum",-2.691047,51.520929,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1998,5,11,"1998-05-11","WGS84"
"147",4263,"Geranium lucidum",-2.625196,51.448467,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1998,5,12,"1998-05-12","WGS84"
"148",4266,"Geranium lucidum",11.39406,58.3615,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,5,9,"1998-05-09","WGS84"
"149",4268,"Geranium lucidum",-0.167331,51.73526,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,5,23,"1998-05-23","WGS84"
"150",4269,"Geranium lucidum",-3.820234,54.94351,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,11,"1998-06-11","WGS84"
"151",4270,"Geranium lucidum",-4.077739,55.694352,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,29,"1998-06-29","WGS84"
"152",4271,"Geranium lucidum",-3.442023,55.994162,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,21,"1998-06-21","WGS84"
"153",4272,"Geranium lucidum",-3.17341,55.912548,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,13,"1998-06-13","WGS84"
"154",4274,"Geranium lucidum",11.810088,58.323236,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,6,16,"1998-06-16","WGS84"
"155",4275,"Geranium lucidum",11.557482,58.012149,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1998,6,21,"1998-06-21","WGS84"
"156",4276,"Geranium lucidum",11.711444,58.016483,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,6,7,"1998-06-07","WGS84"
"157",4278,"Geranium lucidum",11.756486,57.794836,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,6,6,"1998-06-06","WGS84"
"158",4280,"Geranium lucidum",-2.844154,52.621303,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1998,6,5,"1998-06-05","WGS84"
"159",4281,"Geranium lucidum",-1.498487,51.839287,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,23,"1998-06-23","WGS84"
"160",4282,"Geranium lucidum",1.112319,51.99793,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,14,"1998-06-14","WGS84"
"161",4283,"Geranium lucidum",-2.161931,54.067329,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,14,"1998-06-14","WGS84"
"162",4284,"Geranium lucidum",-0.176627,51.863991,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,19,"1998-06-19","WGS84"
"163",4285,"Geranium lucidum",0.93433,51.994408,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,6,1,"1998-06-01","WGS84"
"164",4286,"Geranium lucidum",-2.469639,51.504492,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1998,6,7,"1998-06-07","WGS84"
"165",4288,"Geranium lucidum",13.181151,58.575653,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1998,7,7,"1998-07-07","WGS84"
"166",4289,"Geranium lucidum",13.172832,58.571887,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1998,7,7,"1998-07-07","WGS84"
"167",4291,"Geranium lucidum",17.638241,59.740195,"gass84","SWE","PRESENT",10,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1998,7,11,"1998-07-11","WGS84"
"168",4292,"Geranium lucidum",-2.182499,51.757046,"fpwktinv","GBR","PRESENT",707.1,"Gloucestershire Centre for Environmental Records",NA,"HUMAN_OBSERVATION",1998,7,7,"1998-07-07","WGS84"
"169",4293,"Geranium lucidum",-3.556198,55.782949,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,7,5,"1998-07-05","WGS84"
"170",4294,"Geranium lucidum",-3.416428,56.867812,"cdround","GBR","PRESENT",500,"BSBI",NA,"HUMAN_OBSERVATION",1998,7,26,"1998-07-26","WGS84"
"171",4295,"Geranium lucidum",-4.193281,56.051834,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,7,6,"1998-07-06","WGS84"
"172",4296,"Geranium lucidum",11.695436,58.017226,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,7,18,"1998-07-18","WGS84"
"173",4297,"Geranium lucidum",11.5105,58.529072,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1998,7,16,"1998-07-16","WGS84"
"174",4298,"Geranium lucidum",-7.818424,54.370185,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",1998,7,9,"1998-07-09","WGS84"
"175",4299,"Geranium lucidum",-2.531543,52.422642,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1998,7,30,"1998-07-30","WGS84"
"176",4300,"Geranium lucidum",-2.970383,52.517848,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1998,7,14,"1998-07-14","WGS84"
"177",4301,"Geranium lucidum",-0.467542,52.149573,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1998,7,22,"1998-07-22","WGS84"
"178",4302,"Geranium lucidum",11.35718448,59.1114333,"cdrep,incomis,inmafu","NOR","PRESENT",71,"O",NA,"PRESERVED_SPECIMEN",1998,8,11,"1998-08-11","WGS84"
"179",4303,"Geranium lucidum",-3.532442,55.989926,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,8,24,"1998-08-24","WGS84"
"180",4306,"Geranium lucidum",-3.091032,52.777061,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1998,9,17,"1998-09-17","WGS84"
"181",4307,"Geranium lucidum",-2.794258,52.557819,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1998,9,29,"1998-09-29","WGS84"
"182",4309,"Geranium lucidum",-2.770206,51.38601,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1998,12,31,"1998-12-31","WGS84"
"183",4310,"Geranium lucidum",-2.477926,51.539075,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1998,12,31,"1998-12-31","WGS84"
"184",4311,"Geranium lucidum",-0.125022,51.76022,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",1998,12,26,"1998-12-26","WGS84"
"185",4313,"Geranium lucidum",-3.741538,56.714996,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,1,1,"1998-01-01","WGS84"
"186",4314,"Geranium lucidum",-3.026885,52.570863,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1998,1,1,"1998-01-01","WGS84"
"187",4315,"Geranium lucidum",-2.085792,54.193232,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1998,1,1,"1998-01-01","WGS84"
"188",4318,"Geranium lucidum",-2.013101,54.292167,"fpwktinv","GBR","PRESENT",7.1,"YWT",NA,"HUMAN_OBSERVATION",1998,1,1,"1998-01-01","WGS84"
"189",4319,"Geranium lucidum",14.117276,56.07799,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1997,3,23,"1997-03-23","WGS84"
"190",4320,"Geranium lucidum",-2.780613,51.32619,"fpwktinv","GBR","PRESENT",7.1,"BRERC",NA,"HUMAN_OBSERVATION",1997,3,3,"1997-03-03","WGS84"
"191",4321,"Geranium lucidum",-5.043,36.691,"gass84,osiic,colmano,inmafu","ESP","PRESENT",707,"MGC",NA,"PRESERVED_SPECIMEN",1997,4,3,"1997-04-03","WGS84"
"192",4322,"Geranium lucidum",-0.36,39.88,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1997,4,27,"1997-04-27","WGS84"
"193",4323,"Geranium lucidum",-0.71,39.84,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1997,4,27,"1997-04-27","WGS84"
"194",4324,"Geranium lucidum",-2.595062,51.565514,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,4,21,"1997-04-21","WGS84"
"195",4325,"Geranium lucidum",-2.590582,51.553848,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,4,17,"1997-04-17","WGS84"
"196",4327,"Geranium lucidum",-2.674462,52.681275,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1997,4,30,"1997-04-30","WGS84"
"197",4329,"Geranium lucidum",1.225776,52.207584,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,4,1,"1997-04-01","WGS84"
"198",4333,"Geranium lucidum",11.275366,58.56494,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,5,19,"1997-05-19","WGS84"
"199",4334,"Geranium lucidum",11.175671,58.941966,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,5,23,"1997-05-23","WGS84"
"200",4335,"Geranium lucidum",-2.151995,51.517472,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,5,19,"1997-05-19","WGS84"
"201",4337,"Geranium lucidum",0.868027,52.27843,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,5,19,"1997-05-19","WGS84"
"202",4340,"Geranium lucidum",16.093309,58.310242,"gass84","SWE","PRESENT",50,"L<U+FFFD>nsstyrelsen <U+FFFD>sterg<U+FFFD>tland",NA,"HUMAN_OBSERVATION",1997,6,2,"1989-07-28","WGS84"
"203",4341,"Geranium lucidum",13.692113,55.421005,"gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1997,6,18,"1997-06-18","WGS84"
"204",4343,"Geranium lucidum",16.44085,57.268403,"cdround,gass84","SWE","PRESENT",50,"F<U+FFFD>reningen Sm<U+FFFD>lands flora",NA,"HUMAN_OBSERVATION",1997,6,29,"1997-06-29","WGS84"
"205",4344,"Geranium lucidum",-3.791377,56.73226,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,6,1,"1997-06-01","WGS84"
"206",4345,"Geranium lucidum",-3.518345,56.548549,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,6,23,"1997-06-23","WGS84"
"207",4346,"Geranium lucidum",-2.949015,51.311413,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,6,10,"1997-06-10","WGS84"
"208",4347,"Geranium lucidum",-2.409074,51.578898,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,6,17,"1997-06-17","WGS84"
"209",4348,"Geranium lucidum",-2.433409,51.55813,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,6,4,"1997-06-04","WGS84"
"210",4349,"Geranium lucidum",11.683291,58.235612,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,6,17,"1997-06-17","WGS84"
"211",4350,"Geranium lucidum",11.448624,58.393402,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,6,23,"1997-06-23","WGS84"
"212",4351,"Geranium lucidum",-2.440432,52.943072,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1997,6,16,"1997-06-16","WGS84"
"213",4352,"Geranium lucidum",-3.697748,50.680629,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,6,1,"1997-06-01","WGS84"
"214",4354,"Geranium lucidum",-0.02,40.62,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1997,7,5,"1997-07-05","WGS84"
"215",4355,"Geranium lucidum",7.102503,60.80602,"cdround,gass84","NOR","PRESENT",250,"nbf",NA,"HUMAN_OBSERVATION",1997,7,31,"1997-07-31","WGS84"
"216",4356,"Geranium lucidum",-4.44413,54.932562,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,7,24,"1997-07-24","WGS84"
"217",4357,"Geranium lucidum",-2.405017,51.609483,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,7,3,"1997-07-03","WGS84"
"218",4358,"Geranium lucidum",11.786561,58.286724,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,7,1,"1997-07-01","WGS84"
"219",4360,"Geranium lucidum",11.662522,58.535515,"cdround,gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,7,24,"1997-07-24","WGS84"
"220",4361,"Geranium lucidum",11.56642,58.013885,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,7,3,"1997-07-03","WGS84"
"221",4362,"Geranium lucidum",1.268947,52.197401,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,7,1,"1997-07-01","WGS84"
"222",4363,"Geranium lucidum",-1.675685,51.720777,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,7,6,"1997-07-06","WGS84"
"223",4364,"Geranium lucidum",-3.714495,50.674089,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,7,1,"1997-07-01","WGS84"
"224",4365,"Geranium lucidum",14.273296,57.856099,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1997,8,9,"1997-08-09","WGS84"
"225",4366,"Geranium lucidum",-3.404247,55.991453,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,8,12,"1997-08-12","WGS84"
"226",4367,"Geranium lucidum",-3.468687,55.999688,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,10,3,"1997-10-03","WGS84"
"227",4368,"Geranium lucidum",-2.281789,51.415178,"fpwktinv","GBR","PRESENT",707.1,"BRERC",NA,"HUMAN_OBSERVATION",1997,10,19,"1997-10-19","WGS84"
"228",4369,"Geranium lucidum",-7.844845,54.30015,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",1997,10,12,"1997-10-12","WGS84"
"229",4370,"Geranium lucidum",-3.062046,52.804294,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",1997,10,13,"1997-10-13","WGS84"
"230",4371,"Geranium lucidum",11.224962,58.824868,"gass84","SWE","PRESENT",100,"F<U+FFFD>reningen Bohusl<U+FFFD>ns Flora",NA,"HUMAN_OBSERVATION",1997,11,12,"1997-11-12","WGS84"
"231",4372,"Geranium lucidum",15.618127,58.373802,"cdround,gass84","SWE","PRESENT",500,"<U+FFFD>sterg<U+FFFD>tlands flora",NA,"HUMAN_OBSERVATION",1997,12,31,"1997-01-01","WGS84"
"232",4375,"Geranium lucidum",17.546945,59.463424,"gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1997,12,31,"1997-01-01","WGS84"
"233",4376,"Geranium lucidum",17.526877,59.450226,"cdround,gass84","SWE","PRESENT",100,"ArtDatabanken",NA,"HUMAN_OBSERVATION",1997,12,31,"1997-01-01","WGS84"
"234",4377,"Geranium lucidum",-2.834285,51.314085,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,12,31,"1997-12-31","WGS84"
"235",4378,"Geranium lucidum",-2.430981,51.453838,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1997,12,31,"1997-12-31","WGS84"
"236",4379,"Geranium lucidum",-4.720638,56.014362,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"237",4380,"Geranium lucidum",-0.117537,51.939942,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"238",4381,"Geranium lucidum",-0.65525,51.470751,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"239",4382,"Geranium lucidum",-0.815209,51.409532,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"240",4383,"Geranium lucidum",-0.901028,51.428352,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"241",4384,"Geranium lucidum",-0.725713,51.525489,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"242",4385,"Geranium lucidum",-0.498369,52.275845,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"243",4386,"Geranium lucidum",-0.784314,51.490144,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"244",4387,"Geranium lucidum",-0.697148,51.516184,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"245",4388,"Geranium lucidum",-0.900381,51.455322,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"246",4389,"Geranium lucidum",-0.710795,51.54331,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"247",4390,"Geranium lucidum",-0.727216,51.471554,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"248",4391,"Geranium lucidum",-0.986918,51.447109,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"249",4392,"Geranium lucidum",-0.844412,51.391839,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"250",4393,"Geranium lucidum",-2.0867,54.624609,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"251",4394,"Geranium lucidum",-0.88621,51.446196,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"252",4395,"Geranium lucidum",-0.872266,51.428079,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"253",4396,"Geranium lucidum",-0.802009,51.364437,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"254",4397,"Geranium lucidum",-0.958961,51.410897,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"255",4398,"Geranium lucidum",-0.782397,51.562059,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"256",4399,"Geranium lucidum",-0.73913,51.561602,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"257",4401,"Geranium lucidum",-1.239617,51.82666,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"258",4402,"Geranium lucidum",-0.714086,51.42645,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"259",4404,"Geranium lucidum",-0.641657,51.443618,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"260",4405,"Geranium lucidum",-0.769914,51.489993,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"261",4407,"Geranium lucidum",-0.67173,51.399002,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"262",4408,"Geranium lucidum",-0.857213,51.454909,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"263",4410,"Geranium lucidum",-3.161447,55.940516,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"264",4411,"Geranium lucidum",-2.130118,54.276729,"fpwktinv","GBR","PRESENT",7.1,"YWT",NA,"HUMAN_OBSERVATION",1997,1,1,"1997-01-01","WGS84"
"265",4412,"Geranium lucidum",-0.08,40.39,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1996,1,28,"1996-01-28","WGS84"
"266",4413,"Geranium lucidum",-5.060183,56.249111,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1996,1,23,"1996-01-23","WGS84"
"267",4414,"Geranium lucidum",-5.067111,56.244894,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1996,1,23,"1996-01-23","WGS84"
"268",4415,"Geranium lucidum",-0.34,40.23,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1996,3,9,"1996-03-09","WGS84"
"269",4416,"Geranium lucidum",-123.2248,44.7887,"gass84,colmafu,inmafu","USA","PRESENT",804.67,"OSC",NA,"PRESERVED_SPECIMEN",1996,4,25,"1996-04-25","WGS84"
"270",4417,"Geranium lucidum",-6.48,41.25,"gass84,osiic,colmafu,inmafu","ESP","PRESENT",707,"VAL",NA,"PRESERVED_SPECIMEN",1996,4,5,"1996-04-05","WGS84"
"271",4418,"Geranium lucidum",0.17,40.72,"gass84,colmano,inmano","ESP","PRESENT",707,"BDBCV",NA,"HUMAN_OBSERVATION",1996,4,6,"1996-04-06","WGS84"
"272",4419,"Geranium lucidum",-3.344166,52.499807,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1996,4,5,"1996-04-05","WGS84"
"273",4421,"Geranium lucidum",-2.192449,55.853298,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1996,4,6,"1996-04-06","WGS84"
"274",4422,"Geranium lucidum",-2.734855,51.466713,"fpwktinv","GBR","PRESENT",70.7,"BRERC",NA,"HUMAN_OBSERVATION",1996,4,25,"1996-04-25","WGS84"
"275",4423,"Geranium lucidum",-6.83,38.41,NA,"ESP","PRESENT",550,"CICYTEX",NA,"PRESERVED_SPECIMEN",1996,4,26,"1996-04-26","WGS84"
"276",4426,"Geranium lucidum",-3.067027,52.552977,"fpwktinv","GBR","PRESENT",70.7,"BIS",NA,"HUMAN_OBSERVATION",1996,5,16,"1996-05-16","WGS84"
"277",4429,"Geranium lucidum",-0.199931,51.698446,"fpwktinv","GBR","PRESENT",707.1,"Hertfordshire Natural History Society Flora Group",NA,"HUMAN_OBSERVATION",1996,5,17,"1996-05-17","WGS84"
"278",4431,"Geranium lucidum",-7.808002,54.295605,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",1996,5,24,"1996-05-24","WGS84"
"279",4432,"Geranium lucidum",-7.854782,54.313189,"fpwktinv","GBR","PRESENT",707.1,"CEDaR",NA,"HUMAN_OBSERVATION",1996,5,10,"1996-05-10","WGS84"
"280",4433,"Geranium lucidum",-7.843257,54.313624,"fpwktinv","GBR","PRESENT",70.7,"CEDaR",NA,"HUMAN_OBSERVATION",1996,5,10,"1996-05-10","WGS84"
"281",4434,"Geranium lucidum",-2.718949,52.372204,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1996,5,12,"1996-05-12","WGS84"
"282",4435,"Geranium lucidum",-3.028459,52.921008,"fpwktinv","GBR","PRESENT",70.7,"SEDN",NA,"HUMAN_OBSERVATION",1996,5,20,"1996-05-20","WGS84"
"283",4436,"Geranium lucidum",1.271587,52.233304,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1996,5,23,"1996-05-23","WGS84"
"284",4438,"Geranium lucidum",-0.513892,51.854348,"fpwktinv","GBR","PRESENT",70.7,"BSBI",NA,"HUMAN_OBSERVATION",1996,5,19,"1996-05-19","WGS84"
"285",4440,"Geranium lucidum",-1.880376,50.947875,"fpwktinv","GBR","PRESENT",707.1,"BSBI",NA,"HUMAN_OBSERVATION",1996,5,17,"1996-05-17","WGS84"
"286",4445,"Geranium lucidum",13.860574,56.167632,"cdround,gass84","SWE","PRESENT",100,"Lunds Botaniska f<U+FFFD>rening",NA,"HUMAN_OBSERVATION",1996,6,9,"1996-06-09","WGS84"
