"","fid","SciName","decimallon","decimallat","issues","countryCod","occurrence","coordinate","institutio","references","basisOfRec","year","month","day","eventDate","geodeticDa"
"180",8403995,"Geranium lucidum",-123.306,45.4356,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2009,2,13,"2009-02-13","WGS84"
"181",8404126,"Geranium lucidum",-123.026,42.4572,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,4,20,"04-20-17","WGS84"
"182",8404426,"Geranium lucidum",-123.043,42.2601,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,9,16,"2004-09-16","WGS84"
"183",8404861,"Geranium lucidum",-123.553,44.3049,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2007,8,15,"2007-08-15","WGS84"
"184",8404939,"Geranium lucidum",-123.686,44.3074,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,3,16,"2008-03-16","WGS84"
"185",8405949,"Geranium lucidum",-123.537,45.2783,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,27,"11-27-13","WGS84"
"186",8405951,"Geranium lucidum",-123.551,45.2791,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"187",8405966,"Geranium lucidum",-123.501,45.2894,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"188",8405969,"Geranium lucidum",-123.523,45.2308,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,29,"10-29-13","WGS84"
"189",8405978,"Geranium lucidum",-123.558,45.277,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,24,"11-24-13","WGS84"
"190",8405981,"Geranium lucidum",-123.565,45.2762,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,24,"11-24-13","WGS84"
"191",8406016,"Geranium lucidum",-123.025,43.7293,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,3,14,"03-14-16","WGS84"
"192",8406097,"Geranium lucidum",-123.182,43.8725,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,5,17,"05-17-17","WGS84"
"193",8406243,"Geranium lucidum",-123.436,44.0362,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,7,28,"07-28-14","WGS84"
"194",8406292,"Geranium lucidum",-123.134,43.9011,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2005,1,14,"2005-01-14","WGS84"
"195",8406324,"Geranium lucidum",-123.47,44.1908,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,5,15,"05-15-14","WGS84"
"196",8406553,"Geranium lucidum",-123.362,43.9247,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,11,17,"2004-11-17","WGS84"
"197",8406620,"Geranium lucidum",-122.866,44.042,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,6,19,"06-19-17","WGS84"
"198",8406713,"Geranium lucidum",-123.104,43.9023,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,8,17,"2006-08-17","WGS84"
"199",8406783,"Geranium lucidum",-123.372,43.852,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,6,19,"06-19-14","WGS84"
"200",8406828,"Geranium lucidum",-122.872,43.7711,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,9,28,"09-28-15","WGS84"
"201",8406896,"Geranium lucidum",-123.715,44.2783,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,9,21,"09-21-16","WGS84"
"202",8407287,"Geranium lucidum",-123.529,43.3188,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2005,6,13,"2005-06-13","WGS84"
"203",8407569,"Geranium lucidum",-123.351,43.0131,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,4,22,"04-22-16","WGS84"
"204",8408825,"Geranium lucidum",-123.355,45.343,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2010,1,13,"2010-01-13","WGS84"
"205",8408844,"Geranium lucidum",-123.533,45.206,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,18,"10-18-13","WGS84"
"206",8408864,"Geranium lucidum",-123.346,45.3521,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,11,29,"11-29-14","WGS84"
"207",8409293,"Geranium lucidum",-123.009,42.4593,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,4,20,"04-20-17","WGS84"
"208",8409956,"Geranium lucidum",-123.646,44.3002,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,9,19,"09-19-16","WGS84"
"209",8409979,"Geranium lucidum",-123.517,44.4718,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"210",8410030,"Geranium lucidum",-123.524,44.474,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"211",8411235,"Geranium lucidum",-123.577,45.2292,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,23,"10-23-13","WGS84"
"212",8411238,"Geranium lucidum",-123.505,45.2842,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"213",8411240,"Geranium lucidum",-123.536,45.2818,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"214",8411241,"Geranium lucidum",-123.567,45.2194,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,23,"10-23-13","WGS84"
"215",8411242,"Geranium lucidum",-123.514,45.2321,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,29,"10-29-13","WGS84"
"216",8411243,"Geranium lucidum",-123.527,45.2814,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"217",8411244,"Geranium lucidum",-123.529,45.2269,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,29,"10-29-13","WGS84"
"218",8411258,"Geranium lucidum",-123.586,45.2349,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,24,"11-24-13","WGS84"
"219",8411273,"Geranium lucidum",-123.5,45.2387,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,29,"10-29-13","WGS84"
"220",8411279,"Geranium lucidum",-123.492,45.299,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"221",8411488,"Geranium lucidum",-123.27,43.8882,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2007,1,13,"2007-01-13","WGS84"
"222",8411511,"Geranium lucidum",-122.876,43.7675,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,9,28,"09-28-15","WGS84"
"223",8411577,"Geranium lucidum",-123.272,43.8895,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,6,23,"06-23-15","WGS84"
"224",8411833,"Geranium lucidum",-123.44,43.8906,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,6,23,"06-23-15","WGS84"
"225",8412253,"Geranium lucidum",-123.114,43.8649,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,8,17,"2006-08-17","WGS84"
"226",8412254,"Geranium lucidum",-123.569,43.9042,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,5,26,"05-26-15","WGS84"
"227",8412327,"Geranium lucidum",-122.87,43.7785,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,9,28,"09-28-15","WGS84"
"228",8412381,"Geranium lucidum",-123.47,43.7677,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,8,20,"08-20-13","WGS84"
"229",8412709,"Geranium lucidum",-122.909,43.2962,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,7,30,"07-30-13","WGS84"
"230",8413243,"Geranium lucidum",-123.166,43.5089,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,21,"06-21-16","WGS84"
"231",8413891,"Geranium lucidum",-123.305,45.2647,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2010,10,16,"2010-10-16","WGS84"
"232",8413907,"Geranium lucidum",-123.502,45.194,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,10,27,"10-27-14","WGS84"
"233",8413913,"Geranium lucidum",-123.548,45.2053,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,10,15,"10-15-13","WGS84"
"234",8414096,"Geranium lucidum",-122.224,45.1934,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,11,17,"2008-11-17","WGS84"
"235",8414457,"Geranium lucidum",-122.208,45.1913,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2010,12,17,"2010-12-17","WGS84"
"236",8414504,"Geranium lucidum",-122.169,45.1822,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2010,12,17,"2010-12-17","WGS84"
"237",8414526,"Geranium lucidum",-122.116,45.1587,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2010,12,17,"2010-12-17","WGS84"
"238",8415042,"Geranium lucidum",-123.035,42.2525,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,9,16,"2004-09-16","WGS84"
"239",8415060,"Geranium lucidum",-123.037,42.258,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,9,16,"2004-09-16","WGS84"
"240",8416701,"Geranium lucidum",-123.513,45.2814,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,11,20,"11-20-13","WGS84"
"241",8416822,"Geranium lucidum",-123.098,43.8976,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,8,17,"2006-08-17","WGS84"
"242",8417789,"Geranium lucidum",-123.342,43.0111,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,4,22,"04-22-16","WGS84"
"243",8417858,"Geranium lucidum",-123.151,43.4894,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,5,27,"05-27-15","WGS84"
"244",8417912,"Geranium lucidum",-123.306,43.0253,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,4,29,"04-29-16","WGS84"
"245",8418826,"Geranium lucidum",-123.504,44.9838,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,7,21,"07-21-16","WGS84"
"246",8418950,"Geranium lucidum",-123.379,45.306,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,7,16,"07-16-16","WGS84"
"247",8419294,"Geranium lucidum",-122.237,45.2174,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2011,5,17,"2011-05-17","WGS84"
"248",8419303,"Geranium lucidum",-122.239,45.2197,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2011,5,17,"2011-05-17","WGS84"
"249",8419315,"Geranium lucidum",-122.244,45.2229,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2011,5,17,"2011-05-17","WGS84"
"250",8419337,"Geranium lucidum",-122.258,45.2392,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2011,5,17,"2011-05-17","WGS84"
"251",8421341,"Geranium lucidum",-123.259,44.0289,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,23,"06-23-16","WGS84"
"252",8421363,"Geranium lucidum",-123.052,43.9629,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,10,16,"2008-10-16","WGS84"
"253",8421617,"Geranium lucidum",-123.257,44.0281,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,23,"06-23-16","WGS84"
"254",8421685,"Geranium lucidum",-123.022,44.0912,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,15,"06-15-16","WGS84"
"255",8421689,"Geranium lucidum",-122.811,43.7002,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,19,"06-19-16","WGS84"
"256",8421716,"Geranium lucidum",-123.269,44.0416,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,23,"06-23-16","WGS84"
"257",8421718,"Geranium lucidum",-123.279,44.0414,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,23,"06-23-16","WGS84"
"258",8421720,"Geranium lucidum",-123.328,44.0372,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,23,"06-23-16","WGS84"
"259",8421755,"Geranium lucidum",-123.219,44.0415,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"260",8421756,"Geranium lucidum",-123.218,44.0369,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"261",8421757,"Geranium lucidum",-123.226,44.0316,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"262",8421758,"Geranium lucidum",-123.256,44.0153,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"263",8421759,"Geranium lucidum",-123.298,43.9888,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"264",8421760,"Geranium lucidum",-123.302,43.9877,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"265",8421761,"Geranium lucidum",-123.29,44.0231,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"266",8421762,"Geranium lucidum",-123.366,44.0404,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,30,"06-30-16","WGS84"
"267",8421771,"Geranium lucidum",-123.112,44.0153,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2007,12,16,"2007-12-16","WGS84"
"268",8421787,"Geranium lucidum",-123.051,44.111,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,7,20,"07-20-16","WGS84"
"269",8421863,"Geranium lucidum",-122.828,43.9554,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,3,16,"2008-03-16","WGS84"
"270",8421897,"Geranium lucidum",-122.947,43.7785,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,11,16,"2008-11-16","WGS84"
"271",8421898,"Geranium lucidum",-122.939,43.7718,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,11,16,"2008-11-16","WGS84"
"272",8421904,"Geranium lucidum",-122.9,43.7628,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,11,16,"2008-11-16","WGS84"
"273",8421905,"Geranium lucidum",-122.908,43.7733,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2008,11,16,"2008-11-16","WGS84"
"274",8421924,"Geranium lucidum",-123.054,43.7213,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,8,29,"08-29-16","WGS84"
"275",8421995,"Geranium lucidum",-122.782,43.7006,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,19,"06-19-16","WGS84"
"276",8421996,"Geranium lucidum",-122.932,44.0339,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,27,"06-27-16","WGS84"
"277",8421997,"Geranium lucidum",-122.842,43.9563,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,6,27,"06-27-16","WGS84"
"278",8422124,"Geranium lucidum",-123.047,44.1088,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,10,19,"10-19-16","WGS84"
"279",8422315,"Geranium lucidum",-123.114,44.006,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,10,26,"10-26-16","WGS84"
"280",8422321,"Geranium lucidum",-123.136,44.0102,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,10,26,"10-26-16","WGS84"
"281",8422387,"Geranium lucidum",-124.061,43.8939,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,10,31,"10-31-16","WGS84"
"282",8422447,"Geranium lucidum",-123.022,43.9679,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,6,17,"2004-06-17","WGS84"
"283",8422723,"Geranium lucidum",-123.464,42.4354,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2005,3,16,"2005-03-16","WGS84"
"284",8424976,"Geranium lucidum",-122.155,44.7418,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,5,22,"05-22-17","WGS84"
"285",8425915,"Geranium lucidum",-122.643,43.8315,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,3,20,"03-20-14","WGS84"
"286",8425935,"Geranium lucidum",-122.546,43.7905,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,4,22,"04-22-15","WGS84"
"287",8426260,"Geranium lucidum",-122.385,43.759,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2012,10,16,"2012-10-16","WGS84"
"288",8426267,"Geranium lucidum",-122.225,43.8836,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2014,5,28,"05-28-14","WGS84"
"289",8426387,"Geranium lucidum",-122.305,43.8892,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,5,26,"05-26-16","WGS84"
"290",8426652,"Geranium lucidum",-122.553,43.7892,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2013,6,24,"06-24-13","WGS84"
"291",8426698,"Geranium lucidum",-122.601,43.8345,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2005,11,13,"2005-11-13","WGS84"
"292",8426957,"Geranium lucidum",-122.544,43.7874,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2015,4,23,"04-23-15","WGS84"
"293",8427084,"Geranium lucidum",-122.532,43.7586,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2016,12,22,"12-22-16","WGS84"
"294",8464095,"Geranium lucidum",-122.153,45.1595,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,16,"05-16-18","WGS84"
"295",8464700,"Geranium lucidum",-122.255,44.7282,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,31,"05-31-18","WGS84"
"296",8464710,"Geranium lucidum",-122.188,44.721,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,7,18,"2006-07-18","WGS84"
"297",8465269,"Geranium lucidum",-122.308,44.5757,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,1,18,"2004-01-18","WGS84"
"298",8465318,"Geranium lucidum",-122.436,44.4023,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2004,1,18,"2004-01-18","WGS84"
"299",8465328,"Geranium lucidum",-122.391,44.3994,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,24,"05-24-18","WGS84"
"300",8465331,"Geranium lucidum",-122.116,44.6966,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,24,"05-24-18","WGS84"
"301",8465913,"Geranium lucidum",-122.465,43.9306,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2007,10,18,"2007-10-18","WGS84"
"302",8465914,"Geranium lucidum",-122.508,43.96,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,20,"06-20-18","WGS84"
"303",8465918,"Geranium lucidum",-122.473,43.9447,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2007,11,18,"2007-11-18","WGS84"
"304",8466333,"Geranium lucidum",-123.964,45.0202,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,14,"05-14-18","WGS84"
"305",8467142,"Geranium lucidum",-124.093,42.2332,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,6,18,"2006-06-18","WGS84"
"306",8474675,"Geranium lucidum",-123.346,44.3899,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,3,28,"03-28-18","WGS84"
"307",8474944,"Geranium lucidum",-122.114,44.709,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,27,"06-27-18","WGS84"
"308",8475019,"Geranium lucidum",-122.133,44.7175,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,27,"06-27-18","WGS84"
"309",8475020,"Geranium lucidum",-122.196,44.6945,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,27,"06-27-18","WGS84"
"310",8475022,"Geranium lucidum",-122.127,44.7144,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,27,"06-27-18","WGS84"
"311",8475634,"Geranium lucidum",-122.871,45.7716,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,3,14,"03-14-18","WGS84"
"312",8475635,"Geranium lucidum",-122.799,45.8572,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,3,16,"03-16-18","WGS84"
"313",8475639,"Geranium lucidum",-122.868,45.7729,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,3,14,"03-14-18","WGS84"
"314",8475643,"Geranium lucidum",-122.815,45.8511,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,16,"05-16-18","WGS84"
"315",8475650,"Geranium lucidum",-122.864,45.7596,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,6,22,"06-22-18","WGS84"
"316",8496693,"Geranium lucidum",-122.56927,47.59133,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,5,20,"2006-05-20","WGS84"
"317",8497173,"Geranium lucidum",-122.45835,45.63736,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2006,10,20,"2006-10-20","WGS84"
"318",8871391,"Geranium lucidum",-124.09,41.2528,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2005,5,14,"2005-05-14","WGS84"
"319",8930730,"Geranium lucidum",-124.123,41.7301,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,23,"05-23-18","WGS84"
"320",8978425,"Geranium lucidum",-124.096,41.7025,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2018,5,22,"05-22-18","WGS84"
"321",9013955,"Geranium lucidum",-124.055,41.5539,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,8,16,"08-16-17","WGS84"
"322",9015269,"Geranium lucidum",-124.148,41.7333,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,7,30,"07-30-17","WGS84"
"323",9015272,"Geranium lucidum",-124.139,41.7228,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,9,22,"09-22-17","WGS84"
"324",9015273,"Geranium lucidum",-124.029,41.515,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2017,9,22,"09-22-17","WGS84"
"325",9287798,"Geranium lucidum",-124.031,41.5169,NA,NA,"PRESENT",NA,"EDDMaps",NA,NA,2011,5,23,"05-23-11","WGS84"
"326",1,"Geranium lucidum",-122.754782,45.532365,"cdround","USA","PRESENT",15,"iNaturalist","https://www.inaturalist.org/observations/37198865","HUMAN_OBSERVATION",2020,1,1,"2020-01-01","WGS84"
"327",2,"Geranium lucidum",16.092995,58.595899,"cdround,gass84","SWE","PRESENT",750,"ArtDatabanken",NA,"HUMAN_OBSERVATION",2020,1,4,"2020-01-04","WGS84"
"328",3,"Geranium lucidum",-123.082276,43.986409,"cdround","USA","PRESENT",151,"iNaturalist","https://www.inaturalist.org/observations/37472480","HUMAN_OBSERVATION",2020,1,9,"2020-01-09","WGS84"
"329",4,"Geranium lucidum",-2.469532,53.846007,"cdround","GBR","PRESENT",4,"iNaturalist","https://www.inaturalist.org/observations/37484655","HUMAN_OBSERVATION",2020,1,11,"2020-01-11","WGS84"
"330",6,"Geranium lucidum",-122.982082,44.014957,"cdround","USA","PRESENT",57,"iNaturalist","https://www.inaturalist.org/observations/37831859","HUMAN_OBSERVATION",2020,1,18,"2020-01-18","WGS84"
"331",9,"Geranium lucidum",-122.95457,44.002855,NA,"USA","PRESENT",95,"iNaturalist","https://www.inaturalist.org/observations/38133966","HUMAN_OBSERVATION",2020,1,26,"2020-01-26","WGS84"
"332",11,"Geranium lucidum",-0.9318,46.792962,"cdround","FRA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/37263250","HUMAN_OBSERVATION",2020,1,4,"2020-01-04","WGS84"
"333",12,"Geranium lucidum",-122.445675,45.781851,"cdround","USA","PRESENT",7,"iNaturalist","https://www.inaturalist.org/observations/37761678","HUMAN_OBSERVATION",2020,1,5,"2020-01-05","WGS84"
"334",13,"Geranium lucidum",-84.808022,10.338988,"cdround","CRI","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/37783868","HUMAN_OBSERVATION",2020,1,12,"2020-01-12","WGS84"
"335",15,"Geranium lucidum",-122.976342,44.679016,"cdround","USA","PRESENT",6,"iNaturalist","https://www.inaturalist.org/observations/39019459","HUMAN_OBSERVATION",2020,2,21,"2020-02-21","WGS84"
"336",17,"Geranium lucidum",-2.631431,53.657178,"cdround","GBR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/39148476","HUMAN_OBSERVATION",2020,2,22,"2020-02-22","WGS84"
"337",18,"Geranium lucidum",-2.189712,51.700279,"cdround","GBR","PRESENT",323,"iNaturalist","https://www.inaturalist.org/observations/38764925","HUMAN_OBSERVATION",2020,2,17,"2020-02-17","WGS84"
"338",19,"Geranium lucidum",-122.986218,45.5014,"cdround,cudc","USA","PRESENT",264,"iNaturalist","https://www.inaturalist.org/observations/38281959","HUMAN_OBSERVATION",2020,2,3,"2020-02-03","WGS84"
"339",20,"Geranium lucidum",-3.967564,50.385321,"cdround","GBR","PRESENT",17,"iNaturalist","https://www.inaturalist.org/observations/39239366","HUMAN_OBSERVATION",2020,2,26,"2020-02-26","WGS84"
"340",21,"Geranium lucidum",-2.712353,53.754603,"cdround","GBR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/39368315","HUMAN_OBSERVATION",2020,2,27,"2020-02-27","WGS84"
"341",23,"Geranium lucidum",-123.02109,45.234654,"cdround","USA","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/38807644","HUMAN_OBSERVATION",2020,2,18,"2020-02-18","WGS84"
"342",24,"Geranium lucidum",-8.010613,42.381618,"cdround","ESP","PRESENT",32,"iNaturalist","https://www.inaturalist.org/observations/39140339","HUMAN_OBSERVATION",2020,2,24,"2020-02-24","WGS84"
"343",25,"Geranium lucidum",-122.296645,37.872581,"cdround","USA","PRESENT",10,"iNaturalist","https://www.inaturalist.org/observations/38441631","HUMAN_OBSERVATION",2020,2,8,"2020-02-08","WGS84"
"344",26,"Geranium lucidum",-2.570692,52.66384,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,2,19,"2020-02-19","WGS84"
"345",28,"Geranium lucidum",-2.585597,52.672757,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,2,19,"2020-02-19","WGS84"
"346",29,"Geranium lucidum",-2.333781,52.619796,"fpwktinv","GBR","PRESENT",707.1,"SEDN",NA,"HUMAN_OBSERVATION",2020,2,13,"2020-02-13","WGS84"
"347",30,"Geranium lucidum",-122.759668,45.648053,"cdround","USA","PRESENT",30,"iNaturalist","https://www.inaturalist.org/observations/39444419","HUMAN_OBSERVATION",2020,3,1,"2020-03-01","WGS84"
"348",31,"Geranium lucidum",-2.729188,53.356732,"cdround","GBR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/39466474","HUMAN_OBSERVATION",2020,3,2,"2020-03-02","WGS84"
"349",35,"Geranium lucidum",-2.87948,53.453103,"cdround","GBR","PRESENT",5,"iNaturalist","https://www.inaturalist.org/observations/39793178","HUMAN_OBSERVATION",2020,3,10,"2020-03-10","WGS84"
"350",36,"Geranium lucidum",-2.70998,53.759229,"cdround","GBR","PRESENT",2,"iNaturalist","https://www.inaturalist.org/observations/39875987","HUMAN_OBSERVATION",2020,3,11,"2020-03-11","WGS84"
