"","Longitude","Latitude"
"879",-84.47372,35.21377
"880",-84.46496,35.19931
"881",-90.67539,34.67174
"882",-93.8168,35.74896
"883",-92.0953,36.9082
"884",-85.31641,34.39172
"885",-83.66076,37.83943
"886",-83.65324,35.30327
"887",-85.64505,33.64868
"888",-84.30697,35.33254
"889",-83.65609,37.79758
"890",-94.79901,38.85554
"891",-83.25975,35.12471
"892",-91.33135,36.7954
"893",-85.59169,33.76119
"894",-85.78199,33.5449
"895",-85.6299,33.64569
"896",-85.61952,33.64845
"897",-85.49746,33.85416
"898",-85.60074,33.6985
"899",-85.56095,33.7762
"900",-85.58048,33.71398
"901",-85.50826,33.8587
"902",-85.58444,33.78494
"903",-85.47871,33.97722
"904",-85.6429,33.68457
"905",-85.62783,33.82884
"906",-85.6398,33.65779
"907",-85.59913,33.81935
"908",-85.56398,33.89502
"909",-85.55592,33.9115
"910",-85.54929,33.8903
"911",-85.57682,33.90378
"912",-84.70559,34.69423
"913",-84.68828,34.7379
"914",-84.6321,34.96993
"915",-83.67629,35.28076
"916",-83.55995,35.37157
"917",-84.72616,34.86941
"918",-82.10991,36.30995
"919",-84.21102,35.33482
"920",-89.35446,37.71607
"921",-83.48287,34.52147
"922",-83.46022,34.54915
"923",-83.50924,34.5018
"924",-82.00613,36.19553
"925",-83.09061,34.94246
"926",-83.22444,34.79517
"927",-83.10904,34.88027
"928",-83.12724,34.80463
"929",-83.07262,34.9821
"930",-84.50338,35.19369
"931",-83.49364,34.49381
"932",-83.50788,34.48646
"933",-86.1073,33.25211
"934",-83.26353,34.92685
"935",-83.17249,34.92222
"936",-92.56187,31.06912
"937",-90.72007,34.72144
"938",-90.67555,34.66204
"939",-93.54218,35.24189
"940",-92.89565,35.85861
"941",-83.36197,34.80066
"942",-83.56934,34.87535
"943",-83.58598,34.89196
"944",-83.60669,34.89651
"945",-83.57581,34.88458
"946",-82.13317,36.30313
"947",-83.30659,34.6625
"948",-83.33537,34.61239
"949",-90.62611,34.57386
"950",-92.04188,37.8582
"951",-83.43343,34.81777
"952",-87.38405,34.09776
"953",-93.39354,34.4123
"954",-83.0641,35.87163
"955",-82.37304,34.08179
"956",-93.44603,34.4377
"957",-94.40852,34.95015
"958",-85.19606,34.60061
"959",-83.25054,34.90488
"960",-89.41863,34.44684
"961",-83.3019,34.71927
"962",-83.27617,34.69474
"963",-83.23681,34.75443
"964",-84.60378,35.03736
"965",-84.45046,35.1961
"966",-84.40155,35.164
"967",-83.25003,34.76365
"968",-92.36174,31.44975
"969",-84.53772,36.89161
"970",-81.64819,34.43897
"971",-93.23897,32.69927
"972",-84.10407,34.63123
"973",-87.29984,34.01151
"974",-92.54623,31.61759
"975",-93.27268,32.67597
"976",-84.42365,36.86173
"977",-92.78065,31.21475
"978",-83.90843,34.71947
"979",-82.4452,36.09988
"980",-79.62516,33.03424
"981",-92.39063,31.45375
"982",-90.61619,34.59013
"983",-90.68469,34.69356
"984",-93.30234,32.72338
"985",-93.28169,32.68318
"986",-87.31612,34.1006
"987",-86.98861,32.8036
"988",-87.1811,32.79717
"989",-79.532,37.57667
"990",-82.94109,35.94001
"991",-90.61088,34.60354
"992",-87.13502,32.86934
"993",-87.03958,32.85691
"994",-87.00076,32.73209
"995",-87.16316,32.79361
