"","Longitude","Latitude"
"1930",-111.41028,44.67495
"1931",-115.45624,38.12672
"1932",-115.4229,39.74204
"1933",-115.63745,38.83502
"1934",-115.58368,39.70907
"1935",-115.40421,38.1698
"1936",-115.3987,39.7998
"1937",-114.34746,36.82922
"1938",-115.81525,40.09902
"1939",-115.69323,40.0719
"1940",-115.6551,40.11538
"1941",-115.53164,39.73524
"1942",-115.51967,39.73444
"1943",-114.52129,39.60053
"1944",-114.80336,39.2996
"1945",-114.83417,38.6686
"1946",-115.46112,39.91408
"1947",-115.27927,39.56363
"1948",-115.32459,38.36322
"1949",-115.53456,40.05664
"1950",-115.21939,38.37865
"1951",-115.48194,39.88038
"1952",-115.09781,38.40726
"1953",-115.18044,38.36392
"1954",-115.62905,39.76271
"1955",-115.62806,39.74079
"1956",-115.62191,39.72937
"1957",-114.70389,38.82995
"1958",-114.79328,38.84905
"1959",-114.46996,38.25268
"1960",-114.24237,37.52902
"1961",-114.81039,38.9367
"1962",-114.16377,37.55984
"1963",-114.18752,37.54291
"1964",-114.64843,38.85943
"1965",-114.18116,39.08018
"1966",-115.00671,39.45692
"1967",-115.24863,39.69177
"1968",-115.61016,39.71677
"1969",-114.81522,38.97641
"1970",-114.80582,38.92803
"1971",-114.8061,38.90055
"1972",-114.1616,39.83193
"1973",-116.17722,39.06506
"1974",-114.30183,41.70175
"1975",-114.34234,41.70608
"1976",-114.18243,41.49803
"1977",-114.28232,41.76682
"1978",-114.2254,41.52416
"1979",-114.28131,41.60309
"1980",-114.12873,41.64895
"1981",-114.16829,41.54026
"1982",-114.184,41.48895
"1983",-114.16317,41.57345
"1984",-114.20008,41.66385
"1985",-114.28956,41.50663
"1986",-114.0874,41.65561
"1987",-114.28185,41.87152
"1988",-114.28004,41.53049
"1989",-114.177,41.51955
"1990",-114.14947,41.65316
"1991",-114.23044,41.65795
"1992",-114.1603,41.58257
"1993",-114.17835,41.6531
"1994",-114.16104,41.60006
"1995",-114.28406,41.5789
"1996",-114.27582,41.59294
"1997",-114.21414,41.47742
"1998",-114.40401,41.67097
"1999",-114.11419,41.64964
"2000",-114.20532,41.89114
"2001",-115.62326,41.91943
"2002",-115.69957,41.87426
"2003",-116.03948,40.273
"2004",-116.61782,41.18869
"2005",-114.20678,41.87315
"2006",-114.31923,41.79382
"2007",-114.26806,41.86634
"2008",-114.22652,41.87479
"2009",-114.25327,41.86596
"2010",-114.30097,41.84016
"2011",-114.27863,41.85905
"2012",-114.23809,41.86939
"2013",-114.33625,41.79553
"2014",-114.3206,41.8053
"2015",-114.29477,41.84977
"2016",-114.2051,41.90916
"2017",-114.14062,41.91635
"2018",-114.3432,41.9416
"2019",-114.17417,41.94475
"2020",-114.0972,41.94578
"2021",-114.11065,41.93212
"2022",-114.15999,41.92284
"2023",-114.11304,41.91899
"2024",-114.16821,41.91524
"2025",-114.18353,41.91032
"2026",-114.41633,41.57824
"2027",-116.05149,40.45954
"2028",-114.39724,41.57636
"2029",-114.3514,41.53923
"2030",-114.37632,41.56399
"2031",-114.18412,41.43805
"2032",-114.17889,41.38435
"2033",-115.65582,41.55954
"2034",-115.51686,41.57987
"2035",-115.85792,40.74568
"2036",-116.08862,40.25543
"2037",-116.01715,40.16126
"2038",-116.02753,40.17504
"2039",-116.0346,40.18866
"2040",-110.13855,39.05776
"2041",-114.59156,42.39213
"2042",-115.02086,42.59602
"2043",-114.38718,42.08507
"2044",-113.44889,44.19314
"2045",-112.9392,44.1629
"2046",-112.18051,44.36269
"2047",-112.92533,44.16757
"2048",-112.91523,44.15821
"2049",-113.85599,44.18812
"2050",-114.22301,44.50377
"2051",-113.95126,45.22646
"2052",-113.92201,45.38927
"2053",-113.38247,44.7224
"2054",-113.93336,45.21009
"2055",-113.94633,45.28612
"2056",-112.47451,40.44726
"2057",-114.17647,41.40369
"2058",-114.17848,41.50683
"2059",-114.31414,41.51768
"2060",-114.6069,41.45488
"2061",-116.21196,41.88986
"2062",-110.92052,40.47157
"2063",-116.65234,41.38571
"2064",-116.80153,41.24914
"2065",-116.79635,41.24025
"2066",-111.4346,40.67333
"2067",-109.17601,39.4507
"2068",-112.3058,40.3697
"2069",-109.7669,40.94695
"2070",-112.25396,40.45152
"2071",-111.54837,40.72357
"2072",-111.86823,41.77017
"2073",-111.86075,41.74174
"2074",-111.87331,41.72443
"2075",-111.43804,41.7243
"2076",-115.06204,35.59429
"2077",-111.58427,40.82455
"2078",-111.58625,40.84503
"2079",-112.53748,40.11955
"2080",-109.65697,38.56632
"2081",-109.4278,39.42478
"2082",-109.37868,39.43656
"2083",-109.23817,39.36656
"2084",-109.23187,39.37871
"2085",-109.30433,39.47179
"2086",-111.58411,40.83588
"2087",-114.938,41.61127
"2088",-111.93962,39.51984
"2089",-112.00898,42.012
"2090",-108.92496,42.05885
"2091",-109.35448,40.19485
"2092",-111.19714,44.81665
"2093",-111.00768,41.03847
"2094",-112.16107,39.84117
"2095",-111.15129,40.07317
"2096",-112.56304,40.4197
"2097",-103.83462,43.72481
"2098",-111.28232,41.50277
"2099",-111.85637,41.7983
"2100",-111.81503,41.57148
"2101",-111.41734,41.83757
"2102",-111.42734,40.97832
"2103",-111.39695,40.99801
"2104",-111.38637,41.00373
"2105",-111.31202,41.04567
"2106",-111.37683,41.01078
"2107",-111.36076,41.02191
"2108",-111.36803,41.18165
"2109",-111.38147,41.1851
"2110",-111.49862,41.10954
"2111",-111.43674,41.15439
"2112",-114.17053,51.11094
"2113",-114.00688,50.90247
"2114",-113.98325,46.45506
"2115",-113.9654,46.4387
"2116",-111.86176,39.55973
"2117",-114.14287,46.2499
"2118",-114.13882,50.95398
"2119",-109.53584,39.38317
"2120",-110.20787,38.59654
"2121",-109.0253,46.53358
"2122",-109.40288,46.1843
"2123",-108.13344,46.41568
"2124",-109.44842,39.43553
"2125",-113.04856,45.83472
"2126",-112.81828,45.77099
"2127",-112.56371,46.97313
"2128",-112.5497,46.9776
"2129",-109.1699,40.97023
"2130",-110.3119,43.85418
"2131",-112.5408,44.61707
"2132",-113.42485,45.61281
"2133",-112.77244,45.09438
"2134",-111.72891,44.5931
"2135",-111.94505,44.67048
"2136",-112.09783,44.66947
"2137",-111.83741,44.67716
"2138",-111.93274,44.68004
"2139",-111.65467,44.61063
"2140",-111.83364,44.60575
"2141",-106.09246,38.67711
"2142",-105.97757,38.90877
"2143",-106.08246,38.64036
"2144",-109.68224,40.98866
"2145",-111.11006,47.56906
"2146",-109.72535,40.98954
"2147",-113.59952,45.59407
"2148",-111.84361,41.79941
"2149",-111.83946,41.77503
"2150",-111.97626,41.8519
"2151",-109.86091,40.96661
"2152",-112.3762,42.72005
"2153",-113.06897,43.71496
"2154",-119.61054,49.02015
"2155",-106.97207,38.86204
"2156",-106.6639,38.50332
"2157",-106.66173,38.46388
"2158",-106.63689,38.556
"2159",-106.85178,38.68272
"2160",-114.02714,51.06051
"2161",-110.06031,42.05755
"2162",-106.78424,37.03534
"2163",-116.78879,41.2106
"2164",-116.80483,41.19907
"2165",-111.95587,41.71754
"2166",-112.47816,40.17438
"2167",-112.55235,40.42399
"2168",-113.99291,51.26575
"2169",-112.6546,51.53128
"2170",-113.8773,50.5871
"2171",-112.5529,40.36809
"2172",-112.57556,45.26694
"2173",-114.0115,51.27065
"2174",-111.38381,40.50069
"2175",-109.20323,46.30007
"2176",-109.25808,46.27985
"2177",-112.80617,44.87114
"2178",-109.54139,39.40424
"2179",-109.57489,39.47445
"2180",-109.54084,39.44373
"2181",-109.53834,39.42835
"2182",-112.78333,45.10381
"2183",-112.83201,45.01494
"2184",-112.76815,44.99888
"2185",-112.83177,45.03365
"2186",-115.34774,51.08858
"2187",-114.2402,51.10802
"2188",-113.6971,50.80534
"2189",-113.04686,44.80697
"2190",-113.12321,45.34074
"2191",-111.95763,44.66718
"2192",-111.92392,44.71541
"2193",-109.17653,39.44138
"2194",-113.00183,40.83246
"2195",-105.1823,38.4642
"2196",-114.0689,50.92943
"2197",-109.31369,39.39015
"2198",-113.00105,45.81592
"2199",-112.82399,46.57043
"2200",-112.8667,46.5913
"2201",-112.41849,40.42636
"2202",-111.4502,47.22653
"2203",-111.919,41.9246
"2204",-111.877,41.8958
"2205",-111.931,41.9928
"2206",-109.42869,39.63385
"2207",-109.3878,39.56876
"2208",-109.42197,39.60346
"2209",-109.31762,39.469
"2210",-109.34646,39.51171
"2211",-109.35163,39.52051
"2212",-109.35764,39.53788
"2213",-109.39801,39.57446
"2214",-109.40734,39.57996
"2215",-109.34224,39.49979
"2216",-109.33369,39.49198
"2217",-109.29697,39.46281
"2218",-109.44217,39.62864
"2219",-112.6257,37.28302
"2220",-105.4915,38.84039
"2221",-105.48515,38.81084
"2222",-112.13451,40.43253
"2223",-112.1223,40.42224
"2224",-112.69921,45.10372
"2225",-113.224,45.01029
"2226",-113.29367,44.97926
"2227",-113.3045,45.01422
"2228",-112.98352,45.64208
"2229",-112.73863,45.59238
"2230",-112.7146,45.62069
"2231",-113.26599,44.97867
"2232",-113.31437,44.9436
"2233",-113.3152,44.9882
"2234",-112.87713,45.30768
"2235",-112.91889,45.30188
"2236",-112.91345,45.32003
"2237",-112.90935,45.32937
"2238",-112.90007,45.33756
"2239",-112.81037,45.06157
"2240",-106.08182,38.5786
"2241",-106.3364,38.15138
"2242",-106.03534,38.11
"2243",-105.9388,38.18508
"2244",-106.28838,38.16418
"2245",-111.76199,45.42523
"2246",-112.00527,41.30627
"2247",-109.75493,40.94469
"2248",-112.72225,41.96003
"2249",-112.78227,44.83239
"2250",-112.82201,44.897
"2251",-112.78674,44.84198
"2252",-112.83588,44.90293
"2253",-112.87163,45.77879
"2254",-109.12935,39.17525
"2255",-111.19468,41.79814
"2256",-109.28577,39.4535
"2257",-109.75937,40.95899
"2258",-114.1729,51.0792
"2259",-114.03268,46.91371
"2260",-109.98322,40.95392
"2261",-109.95854,40.97216
"2262",-113.0358,45.83208
"2263",-114.00401,41.77809
"2264",-114.00497,41.78867
"2265",-113.91096,41.73365
"2266",-113.94445,41.75589
"2267",-113.961,41.77871
"2268",-111.94672,41.99226
"2269",-113.70652,41.83985
"2270",-113.92887,41.68326
"2271",-113.94761,41.66434
"2272",-113.95989,41.76495
"2273",-111.54404,40.71349
"2274",-113.90559,41.79718
"2275",-105.9214,40.14559
"2276",-106.13163,40.00026
"2277",-105.87397,40.19373
"2278",-105.98783,40.09712
"2279",-106.46504,40.14482
"2280",-105.90608,40.12432
"2281",-106.1337,40.05068
"2282",-106.05411,40.09626
"2283",-106.36575,40.06983
"2284",-109.25405,39.33291
"2285",-109.27647,39.30342
"2286",-111.87325,41.63218
"2287",-109.72396,40.96803
"2288",-112.63823,41.92287
"2289",-109.39359,39.43403
"2290",-112.39846,40.37272
"2291",-109.49961,39.65722
"2292",-112.7943,45.65818
"2293",-112.69866,45.66346
"2294",-114.06209,51.0291
"2295",-109.39163,39.37666
"2296",-111.77943,39.56298
"2297",-112.31739,40.15437
"2298",-113.55956,45.60799
"2299",-109.9478,41.1793
"2300",-109.87427,41.19316
"2301",-112.49776,40.14041
"2302",-112.51706,40.1518
"2303",-112.30666,40.1615
"2304",-113.99617,40.03098
"2305",-112.67729,40.02151
"2306",-114.0912,50.91064
"2307",-109.09102,41.127
"2308",-109.27961,41.16731
"2309",-112.78922,37.27772
"2310",-109.40045,39.6577
"2311",-109.17043,39.5561
"2312",-113.02094,45.82547
"2313",-113.08826,45.87413
"2314",-114.1138,51.03124
"2315",-114.0621,51.13279
"2316",-112.69613,45.162
"2317",-112.69182,45.17504
"2318",-112.73221,45.13495
"2319",-112.71585,45.13953
"2320",-112.70401,45.1541
"2321",-114.4726,51.20306
"2322",-111.98137,41.76679
"2323",-112.05398,41.92299
"2324",-111.88951,41.72942
"2325",-109.34939,39.44649
"2326",-109.32196,39.441
"2327",-115.91586,42.3762
"2328",-111.43589,47.22445
"2329",-112.59959,46.95897
"2330",-109.27268,39.37491
"2331",-111.53656,40.72906
"2332",-112.00849,44.65108
"2333",-112.37007,44.65665
"2334",-111.81921,44.60682
"2335",-111.99298,44.65876
"2336",-112.21813,44.69519
"2337",-111.97605,44.66632
"2338",-111.81576,44.59757
"2339",-112.15999,44.69644
"2340",-111.54587,44.59918
"2341",-112.30462,44.65437
"2342",-113.59792,41.82108
"2343",-113.91044,41.69024
"2344",-113.68872,41.83172
"2345",-114.03281,41.81451
"2346",-113.46207,42.01242
"2347",-113.32268,42.00981
"2348",-111.89081,41.80333
"2349",-111.56613,41.60826
"2350",-111.83998,41.6767
"2351",-111.83285,41.95011
"2352",-111.79027,41.95752
"2353",-112.2466,44.58365
"2354",-112.02473,44.65011
"2355",-114.02612,50.98676
"2356",-114.27079,51.08712
"2357",-113.83985,41.73588
"2358",-113.99357,41.7118
"2359",-114.00925,41.72663
"2360",-114.01882,41.73547
"2361",-114.01341,41.85083
"2362",-114.00282,41.89386
"2363",-113.9842,41.88449
"2364",-113.92161,41.83918
"2365",-113.72725,41.5188
"2366",-113.74659,41.56848
"2367",-113.80226,41.84153
"2368",-113.76645,41.6557
"2369",-113.82273,41.66958
"2370",-113.70763,41.9462
"2371",-113.79039,41.84828
"2372",-111.49221,41.72437
"2373",-111.56025,41.9239
"2374",-113.89995,41.76486
"2375",-113.92944,41.79327
"2376",-113.95995,41.73834
"2377",-113.84785,41.6401
"2378",-113.78222,41.65851
"2379",-113.79677,41.66149
"2380",-113.99408,41.6909
"2381",-113.8486,41.76673
"2382",-113.90738,41.78564
"2383",-113.87951,41.97309
"2384",-109.49698,39.43447
"2385",-112.51352,40.4392
"2386",-111.36002,40.43997
"2387",-111.9343,41.94837
"2388",-111.8398,41.66238
"2389",-111.84012,41.71415
"2390",-111.46718,40.99835
"2391",-111.22678,41.45397
"2392",-114.00978,41.94713
"2393",-113.75019,41.55736
"2394",-113.97851,41.96114
"2395",-113.96902,38.5411
"2396",-111.7723,41.5198
"2397",-111.8177,41.88658
"2398",-111.7917,41.78965
"2399",-111.567,41.58858
"2400",-112.34285,41.9882
"2401",-112.27054,40.53833
"2402",-111.402,40.3832
"2403",-109.243,39.357
"2404",-109.215,39.4496
"2405",-109.253,39.445
"2406",-109.316,39.4293
"2407",-109.391,39.4146
"2408",-109.145,40.9616
"2409",-109.489,39.3481
"2410",-109.453,39.3775
"2411",-109.453,39.3951
"2412",-109.116,40.9943
"2413",-109.413,39.4353
"2414",-112.438,40.4346
"2415",-112.479,40.1861
"2416",-112.528,40.4324
"2417",-111.26368,40.48083
"2418",-112.463,40.4424
"2419",-109.28025,39.46433
"2420",-111.67746,39.44362
"2421",-111.73119,39.39125
"2422",-111.647,39.3909
"2423",-111.57667,39.39418
"2424",-111.16826,39.75593
"2425",-114.03907,41.73272
"2426",-114.03849,41.77891
"2427",-113.93755,41.83959
"2428",-111.65016,44.6499
"2429",-112.17173,44.60153
"2430",-111.66261,44.58831
"2431",-111.60558,44.61208
"2432",-112.13239,44.59768
"2433",-111.85897,44.61146
"2434",-111.89752,44.69602
"2435",-111.9087,44.68765
"2436",-111.63126,44.61827
"2437",-112.13797,44.6367
"2438",-109.20039,39.43726
"2439",-109.51457,39.33693
"2440",-112.50035,40.44653
"2441",-111.66608,39.68974
"2442",-111.53376,39.33852
"2443",-112.20927,40.2235
"2444",-109.23425,39.44607
"2445",-112.4628,40.17995
"2446",-112.23332,40.38658
"2447",-110.33915,39.76925
"2448",-110.33036,39.79188
"2449",-110.33102,39.80558
"2450",-110.33691,39.78263
"2451",-109.37157,39.41847
"2452",-111.49226,41.02499
"2453",-109.08838,40.96845
"2454",-109.74132,40.94236
"2455",-109.24007,40.98199
"2456",-111.59458,40.7304
"2457",-109.31575,39.33533
"2458",-112.29079,41.9131
"2459",-114.02802,41.96397
"2460",-113.30805,41.77324
"2461",-112.06475,44.65367
"2462",-112.26835,44.58214
"2463",-112.35469,40.14734
"2464",-114.36624,51.16301
"2465",-109.60728,40.37935
"2466",-109.5264,39.4877
"2467",-109.52219,39.9309
"2468",-112.34292,41.89924
"2469",-114.39284,51.16778
"2470",-110.49957,45.78846
"2471",-112.1209,45.9177
"2472",-113.60077,48.66357
"2473",-109.19388,45.09174
"2474",-108.95903,45.05659
"2475",-110.54159,45.66776
"2476",-112.74222,45.12666
"2477",-112.55754,45.21658
"2478",-114.13924,46.38914
"2479",-112.49688,45.21745
"2480",-113.06013,45.09066
"2481",-114.16875,46.48283
"2482",-108.75806,45.65389
"2483",-111.80034,45.22087
"2484",-111.70661,45.44413
"2485",-111.7271,45.36613
"2486",-113.00048,46.14188
"2487",-112.66525,46.91789
"2488",-112.63958,45.22262
"2489",-112.69304,45.54753
"2490",-112.93029,45.31168
"2491",-113.94956,46.86475
"2492",-108.45584,45.75559
"2493",-112.24708,43.91718
"2494",-112.2472,43.98246
"2495",-112.31166,43.90835
"2496",-112.26137,43.91522
"2497",-112.29902,43.92831
"2498",-112.28231,43.96226
"2499",-112.23019,43.94347
"2500",-112.22671,43.95612
"2501",-112.2362,43.99293
"2502",-112.25754,43.97019
"2503",-106.30875,38.16639
"2504",-106.36375,38.12187
"2505",-106.34266,38.1426
"2506",-106.35234,38.12769
"2507",-106.04319,38.37445
"2508",-105.94526,38.23595
"2509",-106.12804,38.68085
